!Murata Part Number: LQW15CAR11J00
!These Parameters are Measured in Series Mode Connection
!       o--[Z]--o
!Port1              Port2
!       o-------o
!
!Freq. Start=10[MHz] Stop=20[GHz], 401[Steps]
# Hz S RI R 50
!Freq.(Hz) S11(Real) S11(Imag) S21(Real) S21(Imag) S12(Real) S12(Imag) S22(Real) S22(Imag)
6.815693842430294E7 0.1884311325527271 0.3454969668968081 0.811568867447273 -0.3454969668968081 0.811568867447273 -0.3454969668968081 0.1884311325527271 0.3454969668968081
6.946445758997591E7 0.19354043486404893 0.34927588378134294 0.8064595651359513 -0.349275883781343 0.8064595651359513 -0.349275883781343 0.19354043486404893 0.34927588378134294
7.079706013539167E7 0.19875701039141683 0.3530267103590226 0.8012429896085832 -0.35302671035902256 0.8012429896085832 -0.35302671035902256 0.19875701039141683 0.3530267103590226
7.215522725880398E7 0.20408123375478326 0.35674623326229093 0.7959187662452167 -0.35674623326229093 0.7959187662452167 -0.35674623326229093 0.20408123375478326 0.35674623326229093
7.353944938974898E7 0.20951337323039723 0.3604311661621575 0.7904866267696028 -0.3604311661621575 0.7904866267696028 -0.3604311661621575 0.20951337323039723 0.3604311661621575
7.495022636613746E7 0.21505358515748016 0.36407815246736586 0.7849464148425199 -0.36407815246736586 0.7849464148425199 -0.36407815246736586 0.21505358515748016 0.36407815246736586
7.638806761474478E7 0.22070190829144623 0.36768376840697214 0.7792980917085538 -0.36768376840697214 0.7792980917085538 -0.36768376840697214 0.22070190829144623 0.36768376840697214
7.785349233516307E7 0.22645825812700124 0.3712445265177175 0.7735417418729987 -0.3712445265177174 0.7735417418729987 -0.3712445265177174 0.22645825812700124 0.3712445265177175
7.934702968728249E7 0.2323224212175587 0.3747568795565851 0.7676775787824414 -0.3747568795565851 0.7676775787824414 -0.3747568795565851 0.2323224212175587 0.3747568795565851
8.0869218982369E7 0.23829404952056224 0.3782172248575578 0.7617059504794378 -0.3782172248575578 0.7617059504794378 -0.3782172248575578 0.23829404952056224 0.3782172248575578
8.242060987780787E7 0.24437265480144202 0.38162190914980376 0.7556273451985579 -0.38162190914980376 0.7556273451985579 -0.38162190914980376 0.24437265480144202 0.38162190914980376
8.400176257558313E7 0.25055760313202846 0.3849672338523175 0.7494423968679715 -0.3849672338523175 0.7494423968679715 -0.3849672338523175 0.25055760313202846 0.3849672338523175
8.561324802456449E7 0.2568481095222156 0.38824946085739515 0.7431518904777845 -0.3882494608573952 0.7431518904777845 -0.3882494608573952 0.2568481095222156 0.38824946085739515
8.725564812667525E7 0.2632432327264914 0.3914648188122572 0.7367567672735086 -0.3914648188122572 0.7367567672735086 -0.3914648188122572 0.2632432327264914 0.3914648188122572
8.892955594701484E7 0.2697418702695329 0.39460950990461946 0.7302581297304671 -0.3946095099046195 0.7302581297304671 -0.3946095099046195 0.2697418702695329 0.39460950990461946
9.063557592801279E7 0.2763427537373698 0.39767971715408795 0.7236572462626303 -0.39767971715408795 0.7236572462626303 -0.39767971715408795 0.2763427537373698 0.39767971715408795
9.237432410769083E7 0.283044444382583 0.400671612206933 0.7169555556174169 -0.4006716122069329 0.7169555556174169 -0.4006716122069329 0.283044444382583 0.400671612206933
9.414642834211203E7 0.28984532909354216 0.4035813636270978 0.7101546709064578 -0.4035813636270978 0.7101546709064578 -0.4035813636270978 0.28984532909354216 0.4035813636270978
9.59525285320976E7 0.29674361677878547 0.40640514567127844 0.7032563832212146 -0.40640514567127844 0.7032563832212146 -0.40640514567127844 0.29674361677878547 0.40640514567127844
9.779327685429284E7 0.30373733521820023 0.4091391475305951 0.6962626647817998 -0.4091391475305951 0.6962626647817998 -0.4091391475305951 0.30373733521820023 0.4091391475305951
9.966933799666594E7 0.3108243284326669 0.4117795830158415 0.6891756715673332 -0.4117795830158415 0.6891756715673332 -0.4117795830158415 0.3108243284326669 0.4117795830158415
1.0158138939852452E8 0.31800225462320236 0.41432270065758753 0.6819977453767976 -0.41432270065758753 0.6819977453767976 -0.41432270065758753 0.31800225462320236 0.41432270065758753
1.0353012149513672E8 0.325268584729383 0.4167647941866162 0.674731415270617 -0.41676479418661627 0.674731415270617 -0.41676479418661627 0.325268584729383 0.4167647941866162
1.0551623796704493E8 0.33262060165486623 0.4191022133543481 0.6673793983451337 -0.41910221335434805 0.6673793983451337 -0.41910221335434805 0.33262060165486623 0.4191022133543481
1.0754045599416259E8 0.34005540020519526 0.42133137504716023 0.6599445997948048 -0.42133137504716023 0.6599445997948048 -0.42133137504716023 0.34005540020519526 0.42133137504716023
1.0960350651474524E8 0.34756988777971676 0.4234487746429002 0.6524301122202831 -0.42344877464290015 0.6524301122202831 -0.42344877464290015 0.34756988777971676 0.4234487746429002
1.1170613448933002E8 0.35516078585538396 0.42545099755253546 0.6448392141446161 -0.42545099755253546 0.6448392141446161 -0.42545099755253546 0.35516078585538396 0.42545099755253546
1.1384909916973828E8 0.362824632295479 0.42733473088485413 0.637175367704521 -0.42733473088485413 0.637175367704521 -0.42733473088485413 0.362824632295479 0.42733473088485413
1.1603317437323885E8 0.3705577845108858 0.4290967751675315 0.6294422154891142 -0.4290967751675314 0.6294422154891142 -0.4290967751675314 0.3705577845108858 0.4290967751675315
1.1825914876197086E8 0.37835642349551885 0.4307340560537895 0.6216435765044811 -0.4307340560537895 0.6216435765044811 -0.4307340560537895 0.37835642349551885 0.4307340560537895
1.2052782612772696E8 0.3862165587509271 0.43224363594039 0.6137834412490729 -0.4322436359403899 0.6137834412490729 -0.4322436359403899 0.3862165587509271 0.43224363594039
