! BLM15PX121SN1
# Hz S RI R 50
!Freq.(Hz) S11(Real) S11(Imag) S21(Real) S21(Imag) S12(Real) S12(Imag) S22(Real) S22(Imag)
1.0825390545845963E7 0.13572417758806177 0.23867719407312965 0.8642758224119381 -0.23867719407312965 0.8642758224119381 -0.23867719407312965 0.13572417758806177 0.23867719407312965
1.1044253752367945E7 0.13981367777717177 0.2410761793628757 0.8601863222228282 -0.2410761793628757 0.8601863222228282 -0.2410761793628757 0.13981367777717177 0.2410761793628757
1.1267541843420997E7 0.14398194877063328 0.2434267064170825 0.8560180512293667 -0.2434267064170825 0.8560180512293667 -0.2434267064170825 0.14398194877063328 0.2434267064170825
1.1495344279465029E7 0.14822783575584383 0.24572560440804553 0.8517721642441562 -0.24572560440804547 0.8517721642441562 -0.24572560440804547 0.14822783575584383 0.24572560440804553
1.1727752329634015E7 0.15255001587462738 0.24796971395929804 0.8474499841253728 -0.24796971395929804 0.8474499841253728 -0.24796971395929804 0.15255001587462738 0.24796971395929804
1.1964859108303014E7 0.15694699629830458 0.2501558974363611 0.8430530037016956 -0.2501558974363611 0.8430530037016956 -0.2501558974363611 0.15694699629830458 0.2501558974363611
1.2206759612394463E7 0.16141711301285333 0.252281049568871 0.8385828869871467 -0.252281049568871 0.8385828869871467 -0.252281049568871 0.16141711301285333 0.252281049568871
1.245355075943875E7 0.1659585303566382 0.2543421083509136 0.834041469643362 -0.2543421083509136 0.834041469643362 -0.2543421083509136 0.1659585303566382 0.2543421083509136
1.2705331426404243E7 0.17056924134897716 0.2563360661611103 0.8294307586510228 -0.2563360661611103 0.8294307586510228 -0.2563360661611103 0.17056924134897716 0.2563360661611103
1.2962202489312397E7 0.17524706884292368 0.2582599810390584 0.8247529311570763 -0.2582599810390584 0.8247529311570763 -0.2582599810390584 0.17524706884292368 0.2582599810390584
1.3224266863653773E7 0.17998966753010479 0.2601109880502094 0.8200103324698952 -0.2601109880502094 0.8200103324698952 -0.2601109880502094 0.17998966753010479 0.2601109880502094
1.349162954562115E7 0.18479452681930414 0.26188631066727225 0.8152054731806959 -0.26188631066727225 0.8152054731806959 -0.26188631066727225 0.18479452681930414 0.26188631066727225
1.3764397654176315E7 0.18965897460376094 0.2635832720928289 0.8103410253962391 -0.2635832720928289 0.8103410253962391 -0.2635832720928289 0.18965897460376094 0.2635832720928289
1.4042680473967303E7 0.194580181924945 0.26519930644514367 0.8054198180750549 -0.26519930644514367 0.8054198180750549 -0.26519930644514367 0.194580181924945 0.26519930644514367
1.4326589499113327E7 0.19955516853292243 0.2667319697271959 0.8004448314670777 -0.2667319697271959 0.8004448314670777 -0.2667319697271959 0.19955516853292243 0.2667319697271959
1.4616238477874959E7 0.2045808093354575 0.26817895049784224 0.7954191906645425 -0.26817895049784224 0.7954191906645425 -0.26817895049784224 0.2045808093354575 0.26817895049784224
1.4911743458227398E7 0.20965384171977672 0.2695380801637779 0.7903461582802234 -0.2695380801637779 0.7903461582802234 -0.2695380801637779 0.20965384171977672 0.2695380801637779
1.5213222834355148E7 0.21477087372257458 0.27080734281164154 0.7852291262774255 -0.27080734281164154 0.7852291262774255 -0.27080734281164154 0.21477087372257458 0.27080734281164154
1.5520797394086674E7 0.21992839301548164 0.27198488450125263 0.7800716069845184 -0.27198488450125263 0.7800716069845184 -0.27198488450125263 0.21992839301548164 0.27198488450125263
1.5834590367288116E7 0.22512277666494881 0.27306902194356064 0.774877223335051 -0.27306902194356064 0.774877223335051 -0.27306902194356064 0.22512277666494881 0.27306902194356064
1.615472747523538E7 0.23035030161747133 0.274058250490456 0.7696496983825288 -0.274058250490456 0.7696496983825288 -0.274058250490456 0.23035030161747133 0.274058250490456
1.6481336980984395E7 0.23560715585338574 0.27495125136808496 0.7643928441466141 -0.27495125136808496 0.7643928441466141 -0.27495125136808496 0.23560715585338574 0.27495125136808496
1.681454974075977E7 0.24088945014526267 0.2757468980907224 0.7591105498547372 -0.2757468980907224 0.7591105498547372 -0.2757468980907224 0.24088945014526267 0.2757468980907224
1.7154499256382395E7 0.24619323035028473 0.2764442619984991 0.7538067696497153 -0.2764442619984991 0.7538067696497153 -0.2764442619984991 0.24619323035028473 0.2764442619984991
1.7501321728756983E7 0.2515144901600698 0.2770426168693095 0.7484855098399301 -0.27704261686930953 0.7484855098399301 -0.27704261686930953 0.2515144901600698 0.2770426168693095
1.785515611244104E7 0.2568491842262639 0.2775414425629341 0.743150815773736 -0.2775414425629341 0.743150815773736 -0.2775414425629341 0.2568491842262639 0.2775414425629341
1.821614417131703E7 0.2621932415759734 0.2779404276637089 0.7378067584240267 -0.27794042766370886 0.7378067584240267 -0.27794042766370886 0.2621932415759734 0.2779404276637089
1.8584430535390154E7 0.2675425792278136 0.2782394710968437 0.7324574207721865 -0.2782394710968437 0.7324574207721865 -0.2782394710968437 0.2675425792278136 0.2782394710968437
1.8960162758734405E7 0.27289311591706505 0.27843868270260885 0.7271068840829351 -0.27843868270260885 0.7271068840829351 -0.27843868270260885 0.27289311591706505 0.27843868270260885
1.9343491378610175E7 0.27824078583719886 0.27853838276194853 0.721759214162801 -0.27853838276194853 0.721759214162801 -0.27853838276194853 0.27824078583719886 0.27853838276194853
1.9734569975777045E7 0.28358155230487625 0.27853910047649694 0.716418447695124 -0.27853910047649694 0.716418447695124 -0.27853910047649694 0.28358155230487625 0.27853910047649694
2.0133555236026008E7 0.28891142125644426 0.2784415714153447 0.711088578743556 -0.27844157141534476 0.711088578743556 -0.27844157141534476 0.28891142125644426 0.2784415714153447
2.054060701295567E7 0.29422645448592777 0.27824673395007976 0.7057735455140722 -0.27824673395007976 0.7057735455140722 -0.27824673395007976 0.29422645448592777 0.27824673395007976
2.0955888392017644E7 0.29952278253751213 0.2779557247084822 0.7004772174624878 -0.2779557247084822 0.7004772174624878 -0.2779557247084822 0.29952278253751213 0.2779557247084822
2.137956575585684E7 0.30479661716948103 0.2775698730856745 0.6952033828305189 -0.2775698730856745 0.6952033828305189 -0.2775698730856745 0.30479661716948103 0.2775698730856745
2.18118088509727E7 0.3100442633114354 0.2770906948593705 0.6899557366885647 -0.2770906948593705 0.6899557366885647 -0.2770906948593705 0.3100442633114354 0.2770906948593705
2.225279085572821E7 0.3152621304423003 0.27651988496306484 0.6847378695576997 -0.27651988496306484 0.6847378695576997 -0.27651988496306484 0.3152621304423003 0.27651988496306484
2.270268844973387E7 0.32044674332301787 0.2758593094774329 0.6795532566769823 -0.2758593094774329 0.6795532566769823 -0.2758593094774329 0.32044674332301787 0.2758593094774329
2.3161681884634472E7 0.325594752024829 0.2751109969058195 0.6744052479751711 -0.2751109969058195 0.6744052479751711 -0.2751109969058195 0.325594752024829 0.2751109969058195
2.3629955056326967E7 0.3307029412015422 0.27427712880441407 0.6692970587984578 -0.27427712880441407 0.6692970587984578 -0.27427712880441407 0.3307029412015422 0.27427712880441407
2.4107695578638434E7 0.3357682385620536 0.2733600298414963 0.6642317614379462 -0.2733600298414963 0.6642317614379462 -0.2733600298414963 0.3357682385620536 0.2733600298414963
2.4595094858493637E7 0.3407877225075027 0.27236215736297603 0.6592122774924972 -0.27236215736297603 0.6592122774924972 -0.27236215736297603 0.3407877225075027 0.27236215736297603
2.5092348172602277E7 0.345758628905685 0.2712860905433277 0.654241371094315 -0.27128609054332764 0.654241371094315 -0.27128609054332764 0.345758628905685 0.2712860905433277
2.559965474569669E7 0.35067835698359934 0.270134519201948 0.6493216430164006 -0.2701345192019479 0.6493216430164006 -0.2701345192019479 0.35067835698359934 0.270134519201948
